2014-01-05 19:25:00+00,957.5750
2014-01-05 19:26:00+00,957.4760
2014-01-05 19:27:00+00,957.7715
2014-01-05 19:28:00+00,959.3262
2014-01-05 19:29:00+00,958.1430
2014-01-05 19:30:00+00,956.9438
2014-01-05 19:31:00+00,954.6855
2014-01-05 19:32:00+00,954.8055
2014-01-05 19:33:00+00,956.2641
2014-01-05 19:34:00+00,953.2108
2014-01-05 19:35:00+00,949.5792
2014-01-05 19:36:00+00,951.1323
2014-01-05 19:37:00+00,949.6750
2014-01-05 19:38:00+00,949.0597
2014-01-05 19:39:00+00,949.0388
2014-01-05 19:40:00+00,950.0620
2014-01-05 19:41:00+00,948.0920
2014-01-05 19:42:00+00,949.8858
2014-01-05 19:43:00+00,951.9952
2014-01-05 19:44:00+00,950.8735
2014-01-05 19:45:00+00,951.6870
2014-01-05 19:46:00+00,950.8362
2014-01-05 19:47:00+00,949.9445
2014-01-05 19:48:00+00,950.1117
2014-01-05 19:49:00+00,948.5828
2014-01-05 19:50:00+00,949.7425
2014-01-05 19:51:00+00,949.7075
2014-01-05 19:52:00+00,948.8555
2014-01-05 19:53:00+00,948.7787
2014-01-05 19:54:00+00,947.2395
2014-01-05 19:55:00+00,946.1007
2014-01-05 19:56:00+00,945.1092
2014-01-05 19:57:00+00,944.7825
2014-01-05 19:58:00+00,945.1915
2014-01-05 19:59:00+00,944.7742
2014-01-05 20:00:00+00,943.9712
2014-01-05 20:01:00+00,944.5663
2014-01-05 20:02:00+00,944.6815
2014-01-05 20:03:00+00,943.6731
2014-01-05 20:04:00+00,943.6528
2014-01-05 20:05:00+00,943.5583
2014-01-05 20:06:00+00,944.6313
2014-01-05 20:07:00+00,949.1806
2014-01-05 20:08:00+00,950.6608
2014-01-05 20:09:00+00,949.4100
2014-01-05 20:10:00+00,951.3008
2014-01-05 20:11:00+00,949.7765
2014-01-05 20:12:00+00,949.2185
2014-01-05 20:13:00+00,948.8267
2014-01-05 20:14:00+00,950.5618
2014-01-05 20:15:00+00,950.1400
2014-01-05 20:16:00+00,950.2483
2014-01-05 20:17:00+00,950.3393
2014-01-05 20:18:00+00,949.6167
2014-01-05 20:19:00+00,949.7403
2014-01-05 20:20:00+00,949.4356
2014-01-05 20:21:00+00,949.9724
2014-01-05 20:22:00+00,949.3067
2014-01-05 20:23:00+00,949.3033
2014-01-05 20:24:00+00,948.2143
2014-01-05 20:25:00+00,948.5233
2014-01-05 20:26:00+00,949.0133
2014-01-05 20:27:00+00,949.0148
2014-01-05 20:28:00+00,950.1550
2014-01-05 20:29:00+00,950.4514
2014-01-05 20:30:00+00,950.3217
2014-01-05 20:31:00+00,950.5308
2014-01-05 20:32:00+00,953.3922
2014-01-05 20:33:00+00,954.3313
2014-01-05 20:34:00+00,954.6097
2014-01-05 20:35:00+00,954.9382
2014-01-05 20:36:00+00,955.8287
2014-01-05 20:37:00+00,956.2000
2014-01-05 20:38:00+00,956.5968
2014-01-05 20:39:00+00,956.7667
2014-01-05 20:40:00+00,956.5452
2014-01-05 20:41:00+00,956.4317
2014-01-05 20:42:00+00,956.6817
2014-01-05 20:43:00+00,956.0863
2014-01-05 20:44:00+00,956.1058
2014-01-05 20:45:00+00,954.6471
2014-01-05 20:46:00+00,954.5249
2014-01-05 20:47:00+00,954.7882
2014-01-05 20:48:00+00,955.0983
2014-01-05 20:49:00+00,955.3013
2014-01-05 20:50:00+00,955.3907
2014-01-05 20:51:00+00,954.6415
2014-01-05 20:52:00+00,954.0815
2014-01-05 20:53:00+00,954.6742
2014-01-05 20:54:00+00,953.4142
2014-01-05 20:55:00+00,954.6088
2014-01-05 20:56:00+00,953.9217
2014-01-05 20:57:00+00,953.3557
2014-01-05 20:58:00+00,953.2600
2014-01-05 20:59:00+00,952.5878
2014-01-05 21:00:00+00,953.3617
2014-01-05 21:01:00+00,954.0033
2014-01-05 21:02:00+00,954.1798
2014-01-05 21:03:00+00,953.1503
2014-01-05 21:04:00+00,951.3475
2014-01-05 21:05:00+00,952.6247
2014-01-05 21:06:00+00,952.3734
2014-01-05 21:07:00+00,952.3986
2014-01-05 21:08:00+00,951.0968
2014-01-05 21:09:00+00,951.0808
2014-01-05 21:10:00+00,950.7843
2014-01-05 21:11:00+00,950.0292
2014-01-05 21:12:00+00,951.1850
2014-01-05 21:13:00+00,950.7547
2014-01-05 21:14:00+00,950.1062
2014-01-05 21:15:00+00,950.2653
2014-01-05 21:16:00+00,948.9887
2014-01-05 21:17:00+00,946.2160
2014-01-05 21:18:00+00,945.8865
2014-01-05 21:19:00+00,945.9163
2014-01-05 21:20:00+00,945.8683
2014-01-05 21:21:00+00,944.5991
2014-01-05 21:22:00+00,944.2218
2014-01-05 21:23:00+00,943.4333
2014-01-05 21:24:00+00,943.3217
2014-01-05 21:25:00+00,945.4690
2014-01-05 21:26:00+00,945.4800
2014-01-05 21:27:00+00,945.1808
2014-01-05 21:28:00+00,946.0117
2014-01-05 21:29:00+00,946.4117
2014-01-05 21:30:00+00,945.0958
2014-01-05 21:31:00+00,945.7289
2014-01-05 21:32:00+00,945.7726
2014-01-05 21:33:00+00,946.0785
2014-01-05 21:34:00+00,947.2538
2014-01-05 21:35:00+00,947.4277
2014-01-05 21:36:00+00,947.0692
2014-01-05 21:37:00+00,947.0355
2014-01-05 21:38:00+00,946.9445
2014-01-05 21:39:00+00,946.7517
2014-01-05 21:40:00+00,947.2948
2014-01-05 21:41:00+00,947.8780
2014-01-05 21:42:00+00,947.2652
2014-01-05 21:43:00+00,947.0670
2014-01-05 21:44:00+00,946.6661
2014-01-05 21:45:00+00,946.2322
2014-01-05 21:46:00+00,947.1618
2014-01-05 21:47:00+00,946.1820
2014-01-05 21:48:00+00,947.3783
2014-01-05 21:49:00+00,947.0658
2014-01-05 21:50:00+00,946.8372
2014-01-05 21:51:00+00,946.7147
2014-01-05 21:52:00+00,947.2655
2014-01-05 21:53:00+00,946.7048
2014-01-05 21:54:00+00,947.5617
2014-01-05 21:55:00+00,946.9683
2014-01-05 21:56:00+00,946.4835
2014-01-05 21:57:00+00,945.6833
2014-01-05 21:58:00+00,945.4383
2014-01-05 21:59:00+00,944.6167
2014-01-05 22:00:00+00,944.3842
2014-01-05 22:01:00+00,946.0982
2014-01-05 22:02:00+00,945.4787
2014-01-05 22:03:00+00,944.7233
2014-01-05 22:04:00+00,945.3583
2014-01-05 22:05:00+00,945.0600
2014-01-05 22:06:00+00,945.3492
2014-01-05 22:07:00+00,944.9525
2014-01-05 22:08:00+00,944.0725
2014-01-05 22:09:00+00,944.2292
2014-01-05 22:10:00+00,943.1941
2014-01-05 22:11:00+00,942.0350
2014-01-05 22:12:00+00,942.6355
2014-01-05 22:13:00+00,942.1033
2014-01-05 22:14:00+00,941.1367
2014-01-05 22:15:00+00,939.7883
2014-01-05 22:16:00+00,935.7200
2014-01-05 22:17:00+00,933.3336
2014-01-05 22:18:00+00,932.6140
2014-01-05 22:19:00+00,930.8598
2014-01-05 22:20:00+00,929.3718
2014-01-05 22:21:00+00,927.8352
2014-01-05 22:22:00+00,926.2935
2014-01-05 22:23:00+00,924.7538
2014-01-05 22:24:00+00,928.4530
2014-01-05 22:25:00+00,932.4497
2014-01-05 22:26:00+00,932.5404
2014-01-05 22:27:00+00,933.3901
2014-01-05 22:28:00+00,937.3872
2014-01-05 22:29:00+00,938.7083
2014-01-05 22:30:00+00,941.8632
2014-01-05 22:31:00+00,940.8433
2014-01-05 22:32:00+00,938.9865
2014-01-05 22:33:00+00,937.5550
2014-01-05 22:34:00+00,937.2133
2014-01-05 22:35:00+00,937.9450
2014-01-05 22:36:00+00,937.9622
2014-01-05 22:37:00+00,938.1715
2014-01-05 22:38:00+00,937.9288
2014-01-05 22:39:00+00,938.3120
2014-01-05 22:40:00+00,940.2770
2014-01-05 22:41:00+00,939.3333
2014-01-05 22:42:00+00,939.0223
2014-01-05 22:43:00+00,940.1535
2014-01-05 22:44:00+00,939.5200
2014-01-05 22:45:00+00,939.5238
2014-01-05 22:46:00+00,939.8963
2014-01-05 22:47:00+00,940.8922
2014-01-05 22:48:00+00,940.9482
2014-01-05 22:49:00+00,940.3148
2014-01-05 22:50:00+00,940.3423
2014-01-05 22:51:00+00,941.1269
2014-01-05 22:52:00+00,942.3738
2014-01-05 22:53:00+00,940.4791
2014-01-05 22:54:00+00,941.5467
2014-01-05 22:55:00+00,941.1103
2014-01-05 22:56:00+00,940.7533
2014-01-05 22:57:00+00,940.5183
2014-01-05 22:58:00+00,939.2343
2014-01-05 22:59:00+00,939.0896
2014-01-05 23:00:00+00,938.1412
2014-01-05 23:01:00+00,936.3707
2014-01-05 23:02:00+00,934.2585
2014-01-05 23:03:00+00,934.4767
2014-01-05 23:04:00+00,933.9076
2014-01-05 23:05:00+00,933.1173
2014-01-05 23:06:00+00,932.4528
2014-01-05 23:07:00+00,931.6872
2014-01-05 23:08:00+00,931.3855
2014-01-05 23:09:00+00,930.4543
2014-01-05 23:10:00+00,930.8470
2014-01-05 23:11:00+00,930.2283
2014-01-05 23:12:00+00,929.7127
2014-01-05 23:13:00+00,929.1888
2014-01-05 23:14:00+00,929.4912
2014-01-05 23:15:00+00,928.9550
2014-01-05 23:16:00+00,928.6738
2014-01-05 23:17:00+00,928.7413
2014-01-05 23:18:00+00,929.5967
2014-01-05 23:19:00+00,928.8233
2014-01-05 23:20:00+00,928.1692
2014-01-05 23:21:00+00,929.6937
2014-01-05 23:22:00+00,929.6767
2014-01-05 23:23:00+00,928.7732
2014-01-05 23:24:00+00,930.0158
2014-01-05 23:25:00+00,930.5733
2014-01-05 23:26:00+00,932.6367
2014-01-05 23:27:00+00,934.5402
2014-01-05 23:28:00+00,935.2472
2014-01-05 23:29:00+00,937.7262
2014-01-05 23:30:00+00,937.1000
2014-01-05 23:31:00+00,937.9990
2014-01-05 23:32:00+00,937.8648
2014-01-05 23:33:00+00,940.0358
2014-01-05 23:34:00+00,940.3779
2014-01-05 23:35:00+00,940.6048
2014-01-05 23:36:00+00,941.1296
2014-01-05 23:37:00+00,940.7554
2014-01-05 23:38:00+00,940.1867
2014-01-05 23:39:00+00,939.0933
2014-01-05 23:40:00+00,940.0217
2014-01-05 23:41:00+00,939.0080
2014-01-05 23:42:00+00,939.2117
2014-01-05 23:43:00+00,939.3542
2014-01-05 23:44:00+00,939.4225
2014-01-05 23:45:00+00,940.4952
2014-01-05 23:46:00+00,938.9018
2014-01-05 23:47:00+00,937.9755
2014-01-05 23:48:00+00,937.0840
2014-01-05 23:49:00+00,938.5013
2014-01-05 23:50:00+00,938.9583
2014-01-05 23:51:00+00,939.7285
2014-01-05 23:52:00+00,939.8310
2014-01-05 23:53:00+00,940.0436
2014-01-05 23:54:00+00,939.2700
2014-01-05 23:55:00+00,939.1838
2014-01-05 23:56:00+00,939.9067
2014-01-05 23:57:00+00,939.8887
2014-01-05 23:58:00+00,940.4402
2014-01-05 23:59:00+00,940.3692
2014-01-06 00:00:00+00,940.0972
2014-01-06 00:01:00+00,942.9560
2014-01-06 00:02:00+00,943.7062
2014-01-06 00:03:00+00,943.4859
2014-01-06 00:04:00+00,944.1096
2014-01-06 00:05:00+00,943.6701
2014-01-06 00:06:00+00,943.3923
2014-01-06 00:07:00+00,943.5890
2014-01-06 00:08:00+00,943.4637
2014-01-06 00:09:00+00,943.6220
2014-01-06 00:10:00+00,943.2987
2014-01-06 00:11:00+00,943.5039
2014-01-06 00:12:00+00,944.0328
2014-01-06 00:13:00+00,943.6307
2014-01-06 00:14:00+00,943.2492
2014-01-06 00:15:00+00,943.2562
2014-01-06 00:16:00+00,944.3267
2014-01-06 00:17:00+00,945.0265
2014-01-06 00:18:00+00,945.2958
2014-01-06 00:19:00+00,944.5792
2014-01-06 00:20:00+00,945.2572
2014-01-06 00:21:00+00,945.0242
2014-01-06 00:22:00+00,944.9907
2014-01-06 00:23:00+00,945.7403
2014-01-06 00:24:00+00,943.4886
2014-01-06 00:25:00+00,944.1578
2014-01-06 00:26:00+00,944.5131
2014-01-06 00:27:00+00,943.9198
2014-01-06 00:28:00+00,943.3848
2014-01-06 00:29:00+00,943.1765
2014-01-06 00:30:00+00,944.6356
2014-01-06 00:31:00+00,944.5896
2014-01-06 00:32:00+00,944.6208
2014-01-06 00:33:00+00,944.7877
2014-01-06 00:34:00+00,945.0978
2014-01-06 00:35:00+00,944.9375
2014-01-06 00:36:00+00,945.1998
2014-01-06 00:37:00+00,945.7354
2014-01-06 00:38:00+00,946.4132
2014-01-06 00:39:00+00,946.0417
2014-01-06 00:40:00+00,945.9863
2014-01-06 00:41:00+00,945.6372
2014-01-06 00:42:00+00,945.9495
2014-01-06 00:43:00+00,945.4825
2014-01-06 00:44:00+00,946.5689
2014-01-06 00:45:00+00,946.2112
2014-01-06 00:46:00+00,945.3023
2014-01-06 00:47:00+00,944.4853
2014-01-06 00:48:00+00,944.8783
2014-01-06 00:49:00+00,945.6747
2014-01-06 00:50:00+00,944.8004
2014-01-06 00:51:00+00,945.0682
2014-01-06 00:52:00+00,944.9333
2014-01-06 00:53:00+00,944.6380
2014-01-06 00:54:00+00,944.2620
2014-01-06 00:55:00+00,943.9923
2014-01-06 00:56:00+00,944.3889
2014-01-06 00:57:00+00,943.6083
2014-01-06 00:58:00+00,944.1566
2014-01-06 00:59:00+00,943.1535
2014-01-06 01:00:00+00,943.8967
2014-01-06 01:01:00+00,943.8967
2014-01-06 01:02:00+00,942.3826
2014-01-06 01:03:00+00,942.3426
2014-01-06 01:04:00+00,943.2428
2014-01-06 01:05:00+00,941.6154
2014-01-06 01:06:00+00,939.4449
2014-01-06 01:07:00+00,939.4798
2014-01-06 01:08:00+00,941.1922
2014-01-06 01:09:00+00,942.0120
2014-01-06 01:10:00+00,940.7560
2014-01-06 01:11:00+00,940.3470
2014-01-06 01:12:00+00,941.3670
2014-01-06 01:13:00+00,940.0427
2014-01-06 01:14:00+00,939.9043
2014-01-06 01:15:00+00,938.5359
2014-01-06 01:16:00+00,938.7449
2014-01-06 01:17:00+00,940.0676
2014-01-06 01:18:00+00,940.1626
2014-01-06 01:19:00+00,939.8851
2014-01-06 01:20:00+00,938.2017
2014-01-06 01:21:00+00,937.5746
2014-01-06 01:22:00+00,936.4157
2014-01-06 01:23:00+00,936.8538
2014-01-06 01:24:00+00,935.9678
2014-01-06 01:25:00+00,936.9137
2014-01-06 01:26:00+00,936.7570
2014-01-06 01:27:00+00,935.6182
2014-01-06 01:28:00+00,935.3795
2014-01-06 01:29:00+00,935.9058
2014-01-06 01:30:00+00,934.9553
2014-01-06 01:31:00+00,935.1925
2014-01-06 01:32:00+00,936.4158
2014-01-06 01:33:00+00,937.0212
2014-01-06 01:34:00+00,936.8962
2014-01-06 01:35:00+00,936.3977
2014-01-06 01:36:00+00,936.5183
2014-01-06 01:37:00+00,934.9007
2014-01-06 01:38:00+00,935.0968
2014-01-06 01:39:00+00,935.8343
2014-01-06 01:40:00+00,935.6437
2014-01-06 01:41:00+00,935.5886
2014-01-06 01:42:00+00,935.5809
2014-01-06 01:43:00+00,936.0517
2014-01-06 01:44:00+00,935.6968
2014-01-06 01:45:00+00,936.5338
2014-01-06 01:46:00+00,936.1968
2014-01-06 01:47:00+00,936.3007
2014-01-06 01:48:00+00,936.6960
2014-01-06 01:49:00+00,939.3450
2014-01-06 01:50:00+00,941.0221
2014-01-06 01:51:00+00,941.2516
2014-01-06 01:52:00+00,942.3915
2014-01-06 01:53:00+00,942.5433
2014-01-06 01:54:00+00,943.6952
2014-01-06 01:55:00+00,945.6006
2014-01-06 01:56:00+00,945.1800
2014-01-06 01:57:00+00,943.6602
2014-01-06 01:58:00+00,943.1388
2014-01-06 01:59:00+00,942.3753
2014-01-06 02:00:00+00,942.3965
2014-01-06 02:01:00+00,942.7795
2014-01-06 02:02:00+00,944.4169
2014-01-06 02:03:00+00,944.6052
2014-01-06 02:04:00+00,944.9667
2014-01-06 02:05:00+00,945.1622
2014-01-06 02:06:00+00,945.4131
2014-01-06 02:07:00+00,945.5552
2014-01-06 02:08:00+00,946.4092
2014-01-06 02:09:00+00,946.8692
2014-01-06 02:10:00+00,946.9942
2014-01-06 02:11:00+00,948.0042
2014-01-06 02:12:00+00,947.7933
2014-01-06 02:13:00+00,948.8302
2014-01-06 02:14:00+00,948.7917
2014-01-06 02:15:00+00,951.0550
2014-01-06 02:16:00+00,949.1605
2014-01-06 02:17:00+00,948.6567
2014-01-06 02:18:00+00,948.9553
2014-01-06 02:19:00+00,948.9920
2014-01-06 02:20:00+00,950.9357
2014-01-06 02:21:00+00,950.8473
2014-01-06 02:22:00+00,950.9990
2014-01-06 02:23:00+00,950.3907
2014-01-06 02:24:00+00,949.5193
2014-01-06 02:25:00+00,950.2907
2014-01-06 02:26:00+00,950.7244
2014-01-06 02:27:00+00,951.3312
2014-01-06 02:28:00+00,951.0967
2014-01-06 02:29:00+00,951.6567
2014-01-06 02:30:00+00,950.8783
2014-01-06 02:31:00+00,951.0650
2014-01-06 02:32:00+00,951.2850
2014-01-06 02:33:00+00,951.8983
2014-01-06 02:34:00+00,950.8202
2014-01-06 02:35:00+00,950.6036
2014-01-06 02:36:00+00,950.2246
2014-01-06 02:37:00+00,950.7723
2014-01-06 02:38:00+00,950.0950
2014-01-06 02:39:00+00,950.5300
2014-01-06 02:40:00+00,949.9330
2014-01-06 02:41:00+00,949.6130
2014-01-06 02:42:00+00,949.4463
2014-01-06 02:43:00+00,949.0647
2014-01-06 02:44:00+00,949.0462
2014-01-06 02:45:00+00,949.0000
2014-01-06 02:46:00+00,948.5413
2014-01-06 02:47:00+00,949.2222
2014-01-06 02:48:00+00,949.4858
2014-01-06 02:49:00+00,949.7250
2014-01-06 02:50:00+00,951.7361
2014-01-06 02:51:00+00,949.2300
2014-01-06 02:52:00+00,949.8867
2014-01-06 02:53:00+00,948.7533
2014-01-06 02:54:00+00,948.6825
2014-01-06 02:55:00+00,946.6937
2014-01-06 02:56:00+00,948.8032
2014-01-06 02:57:00+00,950.0565
2014-01-06 02:58:00+00,950.5230
2014-01-06 02:59:00+00,951.4012
2014-01-06 03:00:00+00,952.0055
2014-01-06 03:01:00+00,951.2262
2014-01-06 03:02:00+00,951.4647
2014-01-06 03:03:00+00,953.1017
2014-01-06 03:04:00+00,953.8173
2014-01-06 03:05:00+00,954.9768
2014-01-06 03:06:00+00,953.9644
2014-01-06 03:07:00+00,955.7145
2014-01-06 03:08:00+00,954.8822
2014-01-06 03:09:00+00,954.0355
2014-01-06 03:10:00+00,953.6647
2014-01-06 03:11:00+00,953.8492
2014-01-06 03:12:00+00,954.1025
2014-01-06 03:13:00+00,954.7833
2014-01-06 03:14:00+00,955.0765
2014-01-06 03:15:00+00,956.2197
2014-01-06 03:16:00+00,955.2198
2014-01-06 03:17:00+00,957.2606
2014-01-06 03:18:00+00,956.6432
2014-01-06 03:19:00+00,957.5086
2014-01-06 03:20:00+00,957.6598
2014-01-06 03:21:00+00,958.1642
2014-01-06 03:22:00+00,958.2265
2014-01-06 03:23:00+00,958.6033
2014-01-06 03:24:00+00,958.4515
2014-01-06 03:25:00+00,958.6737
2014-01-06 03:26:00+00,959.5887
2014-01-06 03:27:00+00,959.9855
2014-01-06 03:28:00+00,960.9237
2014-01-06 03:29:00+00,959.9450
2014-01-06 03:30:00+00,961.8127
2014-01-06 03:31:00+00,962.1788
2014-01-06 03:32:00+00,962.4133
2014-01-06 03:33:00+00,961.8907
2014-01-06 03:34:00+00,962.8067
2014-01-06 03:35:00+00,963.2217
2014-01-06 03:36:00+00,963.0437
2014-01-06 03:37:00+00,963.1070
2014-01-06 03:38:00+00,963.1237
2014-01-06 03:39:00+00,964.0533
2014-01-06 03:40:00+00,965.3611
2014-01-06 03:41:00+00,965.4603
2014-01-06 03:42:00+00,965.6330
2014-01-06 03:43:00+00,966.4697
2014-01-06 03:44:00+00,966.7239
2014-01-06 03:45:00+00,968.5283
2014-01-06 03:46:00+00,969.8483
2014-01-06 03:47:00+00,970.9550
2014-01-06 03:48:00+00,969.9209
2014-01-06 03:49:00+00,969.6012
2014-01-06 03:50:00+00,969.6322
2014-01-06 03:51:00+00,970.7300
2014-01-06 03:52:00+00,970.9157
2014-01-06 03:53:00+00,970.9309
2014-01-06 03:54:00+00,969.1170
2014-01-06 03:55:00+00,969.0142
2014-01-06 03:56:00+00,971.6403
2014-01-06 03:57:00+00,970.6489
2014-01-06 03:58:00+00,972.1017
2014-01-06 03:59:00+00,971.3990
2014-01-06 04:00:00+00,970.8175
2014-01-06 04:01:00+00,971.4805
2014-01-06 04:02:00+00,970.9568
2014-01-06 04:03:00+00,970.6675
2014-01-06 04:04:00+00,971.7868
2014-01-06 04:05:00+00,972.1673
2014-01-06 04:06:00+00,971.8017
2014-01-06 04:07:00+00,972.9900
2014-01-06 04:08:00+00,970.4467
2014-01-06 04:09:00+00,971.0917
2014-01-06 04:10:00+00,972.8008
2014-01-06 04:11:00+00,972.3125
2014-01-06 04:12:00+00,972.8768
2014-01-06 04:13:00+00,972.6450
2014-01-06 04:14:00+00,972.7952
2014-01-06 04:15:00+00,972.5433
2014-01-06 04:16:00+00,973.2142
2014-01-06 04:17:00+00,973.0303
2014-01-06 04:18:00+00,972.4267
2014-01-06 04:19:00+00,971.6350
2014-01-06 04:20:00+00,972.5950
2014-01-06 04:21:00+00,974.0182
2014-01-06 04:22:00+00,973.4050
2014-01-06 04:23:00+00,975.8811
2014-01-06 04:24:00+00,974.9069
2014-01-06 04:25:00+00,974.9545
2014-01-06 04:26:00+00,974.9978
2014-01-06 04:27:00+00,974.7305
2014-01-06 04:28:00+00,974.4202
2014-01-06 04:29:00+00,974.4632
2014-01-06 04:30:00+00,974.2333
2014-01-06 04:31:00+00,974.6173
2014-01-06 04:32:00+00,974.8647
2014-01-06 04:33:00+00,975.0180
2014-01-06 04:34:00+00,974.9770
2014-01-06 04:35:00+00,974.0125
2014-01-06 04:36:00+00,974.6786
2014-01-06 04:37:00+00,974.3778
2014-01-06 04:38:00+00,974.4403
2014-01-06 04:39:00+00,974.6110
2014-01-06 04:40:00+00,974.9038
2014-01-06 04:41:00+00,973.8230
2014-01-06 04:42:00+00,973.3393
2014-01-06 04:43:00+00,972.4840
2014-01-06 04:44:00+00,973.1012
2014-01-06 04:45:00+00,972.7678
2014-01-06 04:46:00+00,973.2673
2014-01-06 04:47:00+00,972.9865
2014-01-06 04:48:00+00,973.9078
2014-01-06 04:49:00+00,973.8932
2014-01-06 04:50:00+00,974.0778
2014-01-06 04:51:00+00,973.9302
2014-01-06 04:52:00+00,974.0768
2014-01-06 04:53:00+00,973.6768
2014-01-06 04:54:00+00,973.9250
2014-01-06 04:55:00+00,990.8948
2014-01-06 04:56:00+00,973.6452
2014-01-06 04:57:00+00,973.8748
2014-01-06 04:58:00+00,988.4981
2014-01-06 04:59:00+00,971.6847
2014-01-06 05:00:00+00,971.1378
2014-01-06 05:01:00+00,970.2030
2014-01-06 05:02:00+00,970.2675
2014-01-06 05:03:00+00,970.5208
2014-01-06 05:04:00+00,971.2162
2014-01-06 05:05:00+00,967.9645
2014-01-06 05:06:00+00,967.7008
2014-01-06 05:07:00+00,967.9295
2014-01-06 05:08:00+00,967.0990
2014-01-06 05:09:00+00,966.8105
2014-01-06 05:10:00+00,967.6420
2014-01-06 05:11:00+00,969.1808
2014-01-06 05:12:00+00,970.7508
2014-01-06 05:13:00+00,970.1453
2014-01-06 05:14:00+00,967.2306
2014-01-06 05:15:00+00,966.9242
2014-01-06 05:16:00+00,967.8250
2014-01-06 05:17:00+00,967.3133
2014-01-06 05:18:00+00,968.8400
2014-01-06 05:19:00+00,968.9058
2014-01-06 05:20:00+00,969.6260
2014-01-06 05:21:00+00,969.7125
2014-01-06 05:22:00+00,970.6524
2014-01-06 05:23:00+00,972.1389
2014-01-06 05:24:00+00,972.1220
2014-01-06 05:25:00+00,971.7515
2014-01-06 05:26:00+00,970.5414
2014-01-06 05:27:00+00,971.0385
2014-01-06 05:28:00+00,970.9402
2014-01-06 05:29:00+00,969.5643
2014-01-06 05:30:00+00,970.1006
2014-01-06 05:31:00+00,971.1623
2014-01-06 05:32:00+00,971.8308
2014-01-06 05:33:00+00,969.7541
2014-01-06 05:34:00+00,972.2175
2014-01-06 05:35:00+00,970.8533
2014-01-06 05:36:00+00,971.8459
2014-01-06 05:37:00+00,970.8896
2014-01-06 05:38:00+00,970.2572
2014-01-06 05:39:00+00,969.2627
2014-01-06 05:40:00+00,970.2202
2014-01-06 05:41:00+00,971.0867
2014-01-06 05:42:00+00,968.8479
2014-01-06 05:43:00+00,969.7026
2014-01-06 05:44:00+00,970.9142
2014-01-06 05:45:00+00,970.7633
2014-01-06 05:46:00+00,972.6900
2014-01-06 05:47:00+00,972.4911
2014-01-06 05:48:00+00,972.6083
2014-01-06 05:49:00+00,974.8015
2014-01-06 05:50:00+00,975.1142
2014-01-06 05:51:00+00,975.5577
2014-01-06 05:52:00+00,975.8745
2014-01-06 05:53:00+00,976.7000
2014-01-06 05:54:00+00,976.5655
2014-01-06 05:55:00+00,975.9755
2014-01-06 05:56:00+00,976.0468
2014-01-06 05:57:00+00,976.7435
2014-01-06 05:58:00+00,977.3567
2014-01-06 05:59:00+00,976.6887
2014-01-06 06:00:00+00,976.2540
2014-01-06 06:01:00+00,976.1708
2014-01-06 06:02:00+00,975.8358
2014-01-06 06:03:00+00,976.0857
2014-01-06 06:04:00+00,976.2948
2014-01-06 06:05:00+00,976.3867
2014-01-06 06:06:00+00,977.0305
2014-01-06 06:07:00+00,977.6588
2014-01-06 06:08:00+00,976.9957
2014-01-06 06:09:00+00,976.5590
2014-01-06 06:10:00+00,977.6133
2014-01-06 06:11:00+00,977.1247
2014-01-06 06:12:00+00,977.7218
2014-01-06 06:13:00+00,978.2645
2014-01-06 06:14:00+00,977.4495
2014-01-06 06:15:00+00,978.0410
2014-01-06 06:16:00+00,978.6177
2014-01-06 06:17:00+00,979.1467
2014-01-06 06:18:00+00,978.2295
2014-01-06 06:19:00+00,978.0942
2014-01-06 06:20:00+00,978.1577
2014-01-06 06:21:00+00,979.4816
2014-01-06 06:22:00+00,979.8050
2014-01-06 06:23:00+00,980.8486
2014-01-06 06:24:00+00,981.2593
2014-01-06 06:25:00+00,982.1747
2014-01-06 06:26:00+00,981.4737
2014-01-06 06:27:00+00,981.3092
2014-01-06 06:28:00+00,983.2595
2014-01-06 06:29:00+00,982.6223
2014-01-06 06:30:00+00,983.5247
2014-01-06 06:31:00+00,984.1200
2014-01-06 06:32:00+00,984.8732
2014-01-06 06:33:00+00,985.5700
2014-01-06 06:34:00+00,986.5195
2014-01-06 06:35:00+00,987.8928
2014-01-06 06:36:00+00,986.7143
2014-01-06 06:37:00+00,989.1440
2014-01-06 06:38:00+00,988.6017
2014-01-06 06:39:00+00,989.4385
2014-01-06 06:40:00+00,990.4757
2014-01-06 06:41:00+00,991.6253
2014-01-06 06:42:00+00,992.3133
2014-01-06 06:43:00+00,992.4683
2014-01-06 06:44:00+00,991.6025
2014-01-06 06:45:00+00,992.5567
2014-01-06 06:46:00+00,993.9320
2014-01-06 06:47:00+00,994.6853
2014-01-06 06:48:00+00,995.4453
2014-01-06 06:49:00+00,995.3140
2014-01-06 06:50:00+00,995.8366
2014-01-06 06:51:00+00,996.5593
2014-01-06 06:52:00+00,997.2682
2014-01-06 06:53:00+00,997.2950
2014-01-06 06:54:00+00,995.0150
2014-01-06 06:55:00+00,995.7127
2014-01-06 06:56:00+00,996.7363
2014-01-06 06:57:00+00,996.5523
2014-01-06 06:58:00+00,996.8722
2014-01-06 06:59:00+00,995.3410
2014-01-06 07:00:00+00,995.7050
2014-01-06 07:01:00+00,995.9900
2014-01-06 07:02:00+00,996.2070
2014-01-06 07:03:00+00,995.0844
2014-01-06 07:04:00+00,995.6940
